subscriber_id,age,gender,subscription_tenure_months,region,payment_method,support_tickets_raised,satisfaction_score,promo_discount_pct,days_since_last_activity,monthly_spend_eur,churn,live_sports_subscriber,sports_events_watched_month,favourite_live_sport,live_event_spike_signup,stream_quality_preference,bets_placed_total,avg_bet_amount_eur,avg_betting_odds,betting_win_rate,total_stake_eur,total_gain_eur,total_ggr,favourite_sport,preferred_bet_type,betting_enabled,responsible_gambling_flag,betting_profile,game_genre_preference,gaming_playtime_hours_weekly,in_app_purchases_gaming,gaming_sessions_per_week,avg_gaming_session_mins,gaming_engagement_level,ott_gaming_app_used,acquisition_channel,acquisition_campaign_type,ad_spend_eur,ctr,conversion_rate,time_on_site_mins,loyalty_points,roas,used_free_trial,promo_discount_applied,avg_session_duration_mins,titles_watched_per_month,series_completion_rate,content_genre_preference,peak_viewing_hour,primary_device,num_devices_registered,download_feature_used,live_to_vod_ratio,subscription_plan,payment_failures,plan_change_history,data_source
SUB-08350,43.0,Female,44.0,APAC,Credit Card,2.0,8.0,19.75,126.0,60.18,0,No,0.0,Not Applicable,No,4K,27.0,363.55,4.22,0.48,9815.95,15667.47,-5851.52,Football,single,Yes,Yes,Regular,Strategy,21.231238848850936,0.0,17.0,168.0,High,Yes,Referral,Retention,9828.878421,0.2030784675,0.199671509,10.56686376,4741.0,189.69,No,Yes,237.1,56.0,0.61,Drama,Evening,Console,3.0,Yes,0.07,Basic,1.0,No Change,OTT_PLATFORM
SUB-08351,42.0,Male,41.0,APAC,Debit Card,2.0,4.0,13.9,130.0,46.62,0,No,0.0,Not Applicable,No,4K,13.0,203.32,4.81,0.46,2643.15,1754.91,888.24,Football,single,Yes,No,Casual,Action,12.339971775970284,1.0,1.0,122.0,Medium,Yes,PPC,Conversion,260.7660203,0.04405431368,0.09647067561,5.90686381,3271.0,49.26,No,Yes,199.1,26.0,0.83,Documentary,Morning,Smart TV,4.0,No,0.88,Premium,3.0,No Change,OTT_PLATFORM
SUB-08352,67.0,Male,41.0,AMER,PayPal,2.0,9.0,12.07,300.0,58.28,0,Yes,14.0,Football,No,HD,18.0,185.12,4.83,0.28,3332.1,1831.46,1500.64,Football,single,Yes,No,Regular,Action,7.880989237173577,0.0,11.0,173.0,High,Yes,Seo,Consideration,2216.802272,0.1852265249,0.1944525678,2.57769609,1252.0,227.8,No,No,97.9,51.0,0.8,Documentary,Evening,Mobile,4.0,No,0.3,Standard,1.0,No Change,OTT_PLATFORM
SUB-08353,44.0,Male,35.9,EMEA,Debit Card,3.16,4.14,15.76,351.57,44.54,0,Yes,7.35,Boxing,No,SD,22.49,651.0,4.4,0.4,14901.33,15755.52,0.0,Football,single,Yes,Yes,Regular,RPG,3.38,0.05,17.11,108.52,High,Yes,Social Media,Awareness,5523.77,0.13,0.13,6.9,1148.42,262.0,No,No,96.08,24.6,0.8,Comedy,Evening,Mobile,4.99,No,0.07,Premium,0.05,No Change,OTT_PLATFORM
SUB-08354,44.0,Male,37.75,LATAM,Credit Card,0.96,1.0,9.04,212.21,36.81,1,Yes,13.9,Football,No,4K,19.15,337.65,5.71,0.27,6363.36,4314.66,2082.33,Football,single,Yes,Yes,Regular,Sports,23.13,0.0,1.84,70.72,Low,No,PPC,Retention,7824.25,0.13,0.18,6.89,3040.67,147.93,Yes,Yes,97.47,13.46,0.63,Reality,Morning,Mobile,6.11,No,0.83,Standard,0.99,Upgraded,OTT_PLATFORM
SUB-08355,44.0,Female,21.92,APAC,Debit Card,2.05,9.87,18.32,249.91,58.08,0,No,0.0,Not Applicable,No,HD,20.95,165.48,4.43,0.37,3520.31,3367.92,0.0,Football,single,Yes,No,Regular,RPG,23.63,0.98,16.87,121.65,High,Yes,Referral,Consideration,6764.23,0.08,0.04,5.49,2599.07,44.28,Yes,Yes,139.7,2.94,0.33,Documentary,Afternoon,Smart TV,3.09,No,0.35,Premium,0.01,No Change,OTT_PLATFORM
SUB-08356,39.0,Male,58.0,APAC,PayPal,1.0,7.0,8.98,190.0,58.26,0,Yes,10.0,F1,No,4K,26.0,87.53,6.69,0.23,2275.85,1170.11,1105.74,Football,single,Yes,No,Regular,Simulation,4.665423188211164,1.0,6.0,18.0,Low,No,PPC,Awareness,9539.900103,0.2966610039,0.1743839015,5.118182816,190.0,370.67,No,Yes,96.5,48.0,0.35,Kids,Late Night,Smart TV,2.0,No,0.26,Basic,0.0,No Change,OTT_PLATFORM
SUB-08357,40.0,Female,39.4,EMEA,PayPal,2.0,5.17,14.04,85.31,48.13,0,No,0.39,Not Applicable,No,HDR,16.97,4.15,4.12,0.41,11.48,81.85,0.0,Football,single,Yes,No,Regular,Simulation,15.87,0.0,5.21,81.15,Medium,Yes,Pay-Per-Click,Awareness,8537.47,0.26,0.15,7.12,2505.8,83.16,No,Yes,213.86,29.21,0.27,Reality,Evening,Tablet,1.99,No,0.71,Family,0.0,Downgraded,OTT_PLATFORM
SUB-08358,64.0,Female,25.0,EMEA,Debit Card,0.0,1.0,5.32,172.0,32.61,1,Yes,9.0,Football,No,4K,19.0,36.84,3.75,0.63,699.9,812.15,-112.25,Football,single,Yes,No,Regular,Action,4.152847059060961,0.0,16.0,60.0,Medium,Yes,Referral,Conversion,7740.625488,0.2723399103,0.1374297704,12.06779172,3511.0,176.74,Yes,No,55.1,75.0,0.02,Drama,Evening,Mobile,5.0,No,0.34,Basic,0.0,No Change,OTT_PLATFORM
SUB-08359,32.0,Male,54.0,LATAM,PayPal,2.0,3.0,19.53,338.0,€49.38,0,No,0.0,Not Applicable,No,SD,15.0,16.31,6.81,0.27,244.7,152.42,92.28,Football,multiple,Yes,No,Regular,Strategy,7.29570867961586,0.0,13.0,164.0,High,Yes,PPC,Retention,6474.841143,0.2132575885,0.1911837567,8.432116101,2020.0,97.9,Yes,No,176.2,65.0,0.79,Documentary,Evening,Mobile,4.0,No,0.29,Premium,0.0,No Change,OTT_PLATFORM
SUB-08360,44.0,Male,47.95,APAC,Credit Card,0.0,9.02,12.74,339.58,€63.40,0,No,0.0,Not Applicable,No,HD,17.21,175.06,7.3,0.36,2757.18,4741.66,0.0,Football,single,Yes,No,Regular,Strategy,21.35,-0.0,15.12,19.45,Low,No,Social Media,Retention,3449.08,0.13,0.15,8.08,2395.45,268.24,Yes,Yes,153.79,24.85,0.23,Thriller,Evening,Desktop,6.02,No,0.66,Standard,0.04,Upgraded,OTT_PLATFORM
SUB-08361,32.0,Female,34.0,APAC,Credit Card,4.0,4.0,8.34,353.0,37.39,0,Yes,12.0,Cricket,No,4K,17.0,14.42,2.95,0.65,245.15,298.91,-53.76,Football,single,Yes,No,Regular,Action,9.49432577480078,1.0,17.0,25.0,Medium,Yes,Referral,Conversion,4740.383486,0.2874387929,0.1118929501,1.50348092,66.0,178.39,Yes,Yes,79.9,74.0,0.74,Drama,Afternoon,Tablet,4.0,No,0.89,Basic,0.0,Downgraded,OTT_PLATFORM
SUB-08362,29.0,Male,53.64,APAC,Debit Card,1.02,4.16,16.95,250.23,52.27,0,Yes,2.36,Tennis,Yes,HDR,28.93,95.94,6.63,0.31,2617.17,1909.66,399.44,Football,single,Yes,Yes,Regular,RPG,9.42,1.01,5.82,42.4,Medium,Yes,Seo,Awareness,8704.58,0.08,0.18,8.81,4655.64,251.06,Yes,No,42.1,77.59,0.39,Drama,Afternoon,Smart TV,3.94,No,0.37,Standard,1.02,No Change,OTT_PLATFORM
SUB-08363,32.0,Female,17.0,LATAM,PayPal,0.0,8.0,6.58,281.0,48.16,1,Yes,13.0,Tennis,No,HD,30.0,85.04,3.32,0.5,2551.2,2768.85,-217.65,Football,single,Yes,Yes,High-Roller,Action,7.715261135096503,1.0,10.0,30.0,Medium,Yes,SOCIAL MEDIA,Consideration,2356.454779,0.2091178123,0.1806896862,0.9908248113,2067.0,20.03,No,No,42.5,20.0,0.34,Comedy,Afternoon,Tablet,2.0,Yes,0.43,Standard,2.0,No Change,OTT_PLATFORM
SUB-08364,29.0,Female,56.0,AMER,PayPal,0.0,9.0,13.74,243.0,66.05,1,Yes,16.0,Football,No,HD,19.0,36.14,5.13,0.26,686.7,271.52,415.18,Football,single,Yes,No,Regular,Simulation,7.215091206533417,0.0,5.0,113.0,Medium,Yes,PPC,Conversion,8370.518201,0.01445102868,0.02473868198,6.062331394,1597.0,57.13,Yes,Yes,52.5,12.0,0.36,Thriller,Afternoon,Console,6.0,Yes,0.24,Basic,2.0,Upgraded,OTT_PLATFORM
SUB-08365,27.0,Female,36.76,LATAM,PayPal,3.02,7.76,6.73,327.31,50.86,0,Yes,5.26,Football,No,4K,20.08,788.24,4.64,0.36,15324.68,6986.95,8505.31,Football,single,Yes,Yes,Regular,Strategy,2.54,0.98,7.38,132.94,Medium,Yes,SEO ,Retention,6491.67,0.02,0.18,3.33,4160.08,276.08,Yes,No,103.6,65.44,0.21,Kids,Late Night,Smart TV,3.95,No,0.1,Family,0.0,No Change,OTT_PLATFORM
SUB-08366,44.0,Female,29.0,LATAM,Credit Card,3.0,6.0,8.43,90.0,43.78,0,No,0.0,Not Applicable,No,4K,19.0,366.3,4.8,0.42,6959.75,4618.18,2341.57,Football,single,Yes,Yes,Regular,RPG,15.450778357945447,0.0,0.0,76.0,Low,No,SEO,Retention,7087.877915,0.151875688,0.05012694186,2.356908612,120.0,435.04,Yes,No,237.4,52.0,0.28,Documentary,Afternoon,Smart TV,1.0,Yes,0.4,Standard,0.0,Upgraded,OTT_PLATFORM
SUB-08367,,Male,23.0,EMEA,Credit Card,2.0,,9.33,,40.22,0,Yes,17.0,Tennis,No,HD,18.0,159.93,4.79,0.33,2878.75,4442.41,-1563.66,Football,single,Yes,No,Regular,RPG,6.902760346220033,1.0,14.0,47.0,Medium,Yes,PPC,Retention,4157.2653,0.241133364,0.02974057399,4.551857163,2208.0,226.57,No,No,,43.0,0.53,Thriller,Late Night,Mobile,5.0,No,0.04,Standard,3.0,No Change,OTT_PLATFORM
SUB-08368,30.0,Female,20.0,EMEA,Debit Card,0.0,6.0,17.28,212.0,€49.90,0,Yes,15.0,Cricket,No,4K,19.0,738.58,4.24,0.21,14033.1,5536.37,8496.73,Football,single,Yes,Yes,Regular,Sports,0.9014282256757308,0.0,9.0,25.0,Medium,Yes,Email,Awareness,4024.264484,0.2517525838,0.1776651538,9.71764919,4305.0,278.94,No,No,102.9,60.0,0.3,Documentary,Evening,Smart TV,2.0,No,0.0,Standard,0.0,Downgraded,OTT_PLATFORM
SUB-08369,50.0,Male,36.67,EMEA,Debit Card,0.99,5.925,13.47,0.0,43.91,0,No,0.0,Not Applicable,No,HD,23.98,101.54,4.21,0.17,2038.56,844.56,1430.0,Football,single,Yes,No,Regular,Strategy,11.84,-0.0,7.74,157.76,Medium,Yes,PPC,Awareness,8483.6,0.21,0.19,2.7,1589.53,431.29,Yes,No,193.89,24.88,0.24,Comedy,Late Night,Smart TV,0.92,Yes,0.45,Family,0.02,No Change,OTT_PLATFORM
SUB-08370,62.0,Male,32.55,AMER,Debit Card,1.95,6.11,5.16,317.21,46.35,0,Yes,12.08,Football,No,HD,19.27,155.86,4.07,0.38,3048.01,3259.46,0.0,Football,single,Yes,No,Regular,RPG,18.37,0.97,6.78,140.18,Medium,Yes,ppc,Conversion,1356.94,0.23,0.15,3.99,937.91,37.84,No,No,52.19,72.35,0.53,Documentary,Evening,Smart TV,1.91,Yes,0.16,Premium,2.97,Upgraded,OTT_PLATFORM
SUB-08371,66.0,Male,40.0,AMER,PayPal,3.0,9.0,14.48,211.0,57.66,0,No,0.0,Not Applicable,No,4K,21.0,319.68,3.75,0.38,6713.25,4352.3,2360.95,Football,single,Yes,No,Regular,RPG,5.632848927379173,0.0,19.0,177.0,High,Yes,SEO,Retention,2321.826124,0.1627513939,0.09124173399,12.23092394,3632.0,5.75,No,No,206.5,19.0,0.18,Documentary,Evening,Mobile,4.0,No,0.42,Basic,0.0,No Change,OTT_PLATFORM
SUB-08372,46.0,Female,30.0,EMEA,Credit Card,4.0,2.0,5.23,22.0,30.92,0,No,0.0,Not Applicable,No,HD,18.0,158.19,4.33,0.33,2847.5,1047.26,1800.24,Football,single,Yes,No,Regular,Simulation,1.5286016339679032,0.0,19.0,25.0,Medium,Yes,seo,Retention,1924.885737,0.06564200191,0.145189755,12.86719009,2696.0,156.42,Yes,No,177.2,76.0,0.47,Drama,Late Night,Desktop,2.0,No,0.04,Family,0.0,No Change,OTT_PLATFORM
SUB-08373,39.0,Female,17.14,AMER,Credit Card,2.08,9.94,13.44,58.97,54.59,0,No,0.0,Not Applicable,No,4K,13.06,32.51,3.52,0.31,456.63,310.54,203.44,Football,single,Yes,No,Casual,Simulation,15.16,0.0,7.29,159.06,Medium,Yes,Social Media,Conversion,7126.03,0.15,0.13,4.48,2590.7,420.79,No,No,114.05,23.93,0.13,News,Morning,Smart TV,1.15,Yes,0.84,Standard,0.0,Upgraded,OTT_PLATFORM
SUB-08374,,Female,11.5,EMEA,PayPal,2.06,,13.54,,45.56,0,No,0.0,Not Applicable,No,SD,19.97,62.63,5.52,0.38,1809.85,1882.97,0.0,Football,multiple,Yes,No,Regular,Sports,16.13,0.0,15.01,150.24,High,Yes,Social Media,Awareness,8536.5,0.02,0.03,8.31,3573.55,345.09,Yes,Yes,,43.42,0.88,Kids,Evening,Mobile,6.04,Yes,0.79,Standard,0.0,Downgraded,OTT_PLATFORM
SUB-08375,43.0,Male,38.07,APAC,Debit Card,0.92,0.91,4.82,207.99,30.88,0,No,0.0,Not Applicable,No,HD,18.02,145.12,4.76,0.28,2683.93,1616.26,1020.08,Football,single,Yes,No,Regular,Sports,9.23,0.0,4.02,171.11,Medium,Yes,SEO,Conversion,8779.03,0.19,0.16,2.56,454.22,211.9,No,Yes,193.1,43.01,0.74,Thriller,Evening,Mobile,5.82,No,0.44,Premium,1.01,Downgraded,OTT_PLATFORM
SUB-08376,51.0,Female,39.25,APAC,Debit Card,2.01,9.04,15.25,187.94,58.94,0,No,0.0,Not Applicable,No,4K,20.06,98.64,3.9,0.35,1747.68,983.77,944.54,Football,single,Yes,No,Regular,RPG,22.71,0.0,19.34,109.45,High,Yes,SEO,Retention,7529.99,0.23,0.09,6.62,2060.94,192.96,No,No,145.67,22.1,0.22,News,Morning,Console,5.0,No,0.96,Basic,0.0,No Change,OTT_PLATFORM
SUB-08377,54.0,Female,28.42,AMER,Debit Card,1.05,5.925,19.53,351.34,39.24,0,No,0.2,Not Applicable,No,HD,20.0,84.66,2.81,0.4,1941.74,815.16,774.54,Football,single,Yes,No,Regular,Simulation,2.83,1.02,13.82,13.32,Low,No,EMAIL,Awareness,6659.52,0.28,0.05,13.51,1556.2,199.03,No,Yes,237.14,5.74,0.07,Reality,Evening,Console,4.12,No,0.11,Standard,0.0,No Change,OTT_PLATFORM
SUB-08378,67.0,Female,8.37,AMER,Debit Card,2.14,1.06,12.56,164.19,29.56,0,Yes,4.24,F1,No,HD,17.11,199.56,3.06,0.59,3318.72,5580.08,0.0,Football,single,Yes,No,Regular,RPG,22.59,0.0,7.35,102.21,Medium,Yes,Referral,Awareness,8307.21,0.19,0.15,2.71,4699.93,153.56,No,No,92.8,43.18,0.96,Documentary,Afternoon,Tablet,2.01,No,0.44,Standard,0.03,No Change,OTT_PLATFORM
SUB-08379,23.0,Male,26.0,AMER,Credit Card,4.0,1.0,16.0,181.0,33.47,0,Yes,12.0,Tennis,No,HD,22.0,35.79,3.09,0.32,787.45,499.79,287.66,Tennis,single,Yes,No,Regular,Strategy,8.43569073277716,0.0,12.0,64.0,Low,No,Referral,Consideration,1424.633875,0.05232210488,0.06585281443,8.534698258,3606.0,49.32,Yes,No,72.1,74.0,0.66,Kids,Evening,Smart TV,6.0,No,0.86,Family,0.0,Upgraded,OTT_PLATFORM
SUB-08380,26.0,Female,33.31,LATAM,Debit Card,3.0,5.925,5.99,179.72,€47.59,1,Yes,18.53,Tennis,No,4K,17.29,138.68,6.25,0.58,2269.93,5759.74,0.0,Football,single,Yes,No,Regular,Strategy,0.54,0.0,12.52,160.75,Low,No,Email,Consideration,6231.2,0.22,0.15,9.82,997.83,180.45,Yes,No,15.79,4.62,0.02,Drama,Evening,Smart TV,3.13,No,0.14,Family,0.01,Upgraded,OTT_PLATFORM
SUB-08381,50.0,Female,4.0,AMER,Debit Card,4.0,7.0,10.83,298.0,39.42,0,Yes,19.0,Tennis,No,HD,20.0,152.99,4.34,0.5,3059.75,4763.43,-1703.68,Football,single,Yes,No,Regular,Sports,17.404774401438523,0.0,1.0,26.0,Low,No,Referral,Awareness,2849.724867,0.07852746699,0.1695388265,6.076136476,705.0,185.06,Yes,No,53.0,3.0,0.64,Kids,Evening,Mobile,3.0,Yes,0.31,Premium,0.0,No Change,OTT_PLATFORM
SUB-08382,52.0,Female,17.5,EMEA,PayPal,1.0,7.11,17.76,36.29,51.42,0,No,0.0,Not Applicable,No,HD,23.04,2.27,3.69,0.58,346.24,529.71,101.72,Football,single,Yes,No,Regular,RPG,5.01,0.0,0.41,90.46,Low,No,Email,Awareness,4305.79,0.23,0.05,2.27,1563.9,329.64,No,No,170.61,77.77,0.76,News,Evening,Smart TV,4.07,Yes,0.77,Premium,0.97,No Change,OTT_PLATFORM
SUB-08383,61.0,Male,19.0,EMEA,PayPal,4.0,7.0,5.64,255.0,41.61,0,No,0.0,Not Applicable,No,HD,22.0,153.96,4.47,0.27,3387.15,1361.59,2025.56,Football,multiple,Yes,No,Regular,Sports,17.157612879385205,1.0,19.0,131.0,High,Yes,Email,Consideration,1948.831071,0.06722642893,0.1430784731,13.96824949,1723.0,82.02,Yes,No,218.7,23.0,0.53,Drama,Morning,Smart TV,1.0,Yes,0.61,Family,0.0,Downgraded,OTT_PLATFORM
SUB-08384,44.0,Female,46.71,AMER,Credit Card,0.0,8.42,19.62,15.75,63.7,0,Yes,3.82,Football,No,HD,28.03,188.97,3.97,0.35,5477.19,4588.69,804.11,Football,single,Yes,Yes,Regular,Sports,2.93,0.99,7.72,84.7,Medium,Yes,Referral,Consideration,4906.94,0.1,0.14,13.7,835.96,335.4,No,No,56.62,79.07,0.5,Comedy,Morning,Smart TV,4.99,No,0.45,Basic,0.04,No Change,OTT_PLATFORM
SUB-08385,66.0,Female,57.0,EMEA,Credit Card,1.0,4.0,18.13,162.0,55.18,0,No,0.0,Not Applicable,No,HD,10.0,227.88,2.8,0.5,2278.85,2134.14,144.71,Football,single,Yes,No,Casual,Strategy,17.26124267789541,0.0,19.0,151.0,High,Yes,SEO,Conversion,4927.316825,0.2262943368,0.06753761657,9.394182453,3408.0,114.97,No,No,237.1,19.0,0.68,Drama,Evening,Smart TV,5.0,No,0.84,Premium,0.0,Upgraded,OTT_PLATFORM
SUB-08386,54.0,Male,22.0,AMER,Credit Card,3.0,10.0,8.88,357.0,52.89,0,No,0.0,Not Applicable,No,4K,29.0,146.55,5.35,0.31,4249.85,4873.57,-623.72,Football,single,Yes,Yes,Regular,Strategy,5.3195231848054805,0.0,19.0,75.0,High,Yes,Social Media,Conversion,2238.574022,0.2064308995,0.1826787207,8.933884957,2339.0,235.47,Yes,No,110.8,32.0,0.02,News,Evening,Console,6.0,No,0.84,Family,0.0,Downgraded,OTT_PLATFORM
SUB-08387,,Female,50.0,AMER,Debit Card,5.0,,13.51,,47.33,0,Yes,9.0,Tennis,No,4K,18.0,332.02,4.23,0.33,5976.45,3992.3,1984.15,Football,single,Yes,Yes,Regular,Strategy,8.094082801478471,1.0,16.0,139.0,High,Yes,ppc,Conversion,9612.656125,0.1585225375,0.0440969971,4.858765441,1747.0,16.85,No,Yes,,39.0,0.44,Comedy,Evening,Smart TV,1.0,No,0.29,Standard,0.0,Downgraded,OTT_PLATFORM
SUB-08388,62.0,Male,37.73,APAC,Credit Card,3.0,3.09,18.79,301.18,45.42,1,Yes,9.09,Tennis,No,SD,18.26,42.56,4.18,0.56,658.79,1578.12,0.0,Football,single,Yes,No,Regular,Simulation,5.69,0.05,18.98,158.56,High,Yes,e-mail,Retention,4046.83,0.08,0.15,13.08,569.77,16.2,Yes,No,30.07,69.26,0.91,Thriller,Evening,Console,2.92,No,0.58,Standard,0.0,No Change,OTT_PLATFORM
SUB-08389,27.0,Female,44.0,APAC,Credit Card,2.0,7.0,7.35,273.0,52.41,1,Yes,2.0,F1,No,HD,18.0,4.78,6.95,0.11,86.05,36.83,49.22,Football,single,Yes,No,Regular,RPG,22.606350692244984,0.0,14.0,142.0,High,Yes,PPC,Conversion,326.4916577,0.01911743266,0.02671121315,7.708419773,1662.0,230.49,Yes,No,58.6,58.0,0.31,Reality,Evening,Mobile,2.0,Yes,0.79,Basic,0.0,Downgraded,OTT_PLATFORM
SUB-08390,39.0,Female,35.0,EMEA,PayPal,1.0,2.0,9.32,121.0,38.64,0,No,0.0,Not Applicable,No,SD,21.0,39.76,5.47,0.43,835.0,1771.89,-936.89,Football,single,Yes,No,Regular,Action,13.99237229131781,0.0,9.0,60.0,Medium,Yes,Referral,Conversion,9549.045958,0.1920598187,0.09966497713,14.7203685,904.0,194.76,No,No,167.4,6.0,0.27,Drama,Morning,Console,2.0,No,0.26,Standard,0.0,Downgraded,OTT_PLATFORM
SUB-08391,44.0,Female,20.0,AMER,PayPal,1.0,3.0,15.4,215.0,37.73,1,Yes,14.0,F1,No,4K,15.0,187.62,3.45,0.6,2814.25,3687.77,-873.52,Football,single,Yes,No,Regular,Action,5.014852405462406,1.0,13.0,28.0,Medium,Yes,social media,Conversion,3554.978497,0.2173059416,0.1088632118,2.281305223,3517.0,237.21,Yes,Yes,62.1,32.0,0.57,Drama,Evening,Smart TV,2.0,No,0.85,Premium,1.0,No Change,OTT_PLATFORM
SUB-08392,,Male,1.0,AMER,PayPal,1.0,,9.69,,-44.88,0,Yes,13.0,Tennis,No,SD,19.0,-80.89,5.91,0.26,1536.95,1012.33,524.62,Football,single,Yes,No,Regular,Strategy,22.31847745207361,1.0,9.0,113.0,Medium,Yes,Social_Media,Retention,-7508.172756,0.1333694773,0.01426587114,12.75604825,1808.0,182.59,Yes,No,2459.0,14.0,0.38,Drama,Morning,Tablet,6.0,No,0.47,Family,0.0,No Change,OTT_PLATFORM
SUB-08393,32.0,Male,54.42,EMEA,PayPal,3.9,0.89,8.92,128.3,38.9,0,No,0.34,Not Applicable,No,4K,14.09,54.38,5.15,0.3,390.65,282.19,451.2,Football,multiple,Yes,No,Casual,Action,11.67,0.0,5.74,138.02,Medium,Yes,Ppc,Conversion,4905.93,0.14,0.14,4.97,2238.03,379.6,Yes,No,170.78,77.99,0.99,Documentary,Evening,Smart TV,3.95,Yes,0.01,Premium,1.06,No Change,OTT_PLATFORM
SUB-08394,19.0,Female,40.0,AMER,PayPal,3.0,1.0,5.44,44.0,33.02,1,Yes,3.0,Football,Yes,HD,24.0,221.68,3.59,0.29,5320.4,5431.27,-110.87,Football,single,Yes,No,Regular,Action,0.8623172584962671,0.0,7.0,52.0,Medium,Yes,e-mail,Conversion,5401.377173,0.2834882721,0.1860621394,9.58331664,1964.0,300.22,No,Yes,50.9,5.0,0.38,Reality,Afternoon,Mobile,1.0,No,0.82,Standard,0.0,Downgraded,OTT_PLATFORM
SUB-08395,25.0,Female,27.3,EMEA,Credit Card,3.11,8.67,5.06,256.55,49.64,0,Yes,6.86,Tennis,No,SD,18.35,39.22,6.84,0.28,652.63,933.9,0.0,Football,single,Yes,No,Regular,Strategy,9.76,0.0,17.72,133.28,High,Yes,ppc,Consideration,3107.78,0.15,0.08,1.13,4435.47,359.39,No,Yes,66.94,30.62,0.9,Kids,Evening,Desktop,2.1,No,0.53,Standard,0.0,No Change,OTT_PLATFORM
SUB-08396,44.0,Female,4.32,EMEA,PayPal,2.01,7.39,15.47,27.93,41.63,0,No,0.17,Not Applicable,No,HD,31.71,170.83,4.71,0.46,5581.23,5575.46,0.0,Football,single,Yes,Yes,High-Roller,Strategy,3.52,0.02,2.91,184.34,Medium,Yes,ppc,Consideration,6658.44,0.14,0.04,14.43,2548.97,31.57,No,Yes,138.96,65.33,0.1,News,Morning,Mobile,3.01,No,0.01,Family,0.02,No Change,OTT_PLATFORM
SUB-08397,44.0,Female,60.06,AMER,Credit Card,3.06,5.73,19.15,72.75,58.48,0,No,0.0,Not Applicable,No,HD,21.09,170.45,4.22,0.38,3621.32,2252.18,1497.8,Football,multiple,Yes,No,Regular,Action,9.12,1.04,1.63,141.48,Medium,Yes,Email,Conversion,3979.59,0.03,0.1,4.35,3454.17,292.44,Yes,No,203.08,28.83,0.84,Kids,Late Night,Desktop,2.02,No,0.92,Premium,0.02,No Change,OTT_PLATFORM
SUB-08398,37.0,Female,56.0,EMEA,Debit Card,3.0,1.0,5.92,106.0,38.78,0,No,0.0,Not Applicable,No,HD,22.0,161.91,5.26,0.32,3561.95,3905.49,-343.54,Football,single,Yes,No,Regular,Sports,23.29485198825628,1.0,2.0,118.0,Medium,Yes,Social Media,Awareness,9767.059661,0.1930666574,0.1047381966,10.80959012,1632.0,437.94,Yes,No,184.6,32.0,0.38,Reality,Evening,Smart TV,5.0,No,0.97,Basic,0.0,Upgraded,OTT_PLATFORM
SUB-08399,41.0,Male,2.0,EMEA,PayPal,3.0,10.0,19.23,319.0,51.08,0,No,0.0,Not Applicable,No,HD,21.0,784.62,5.38,0.29,16477.0,17740.11,-1263.11,Football,single,Yes,Yes,Regular,Sports,19.13719919445427,0.0,0.0,100.0,Low,No,SEO,Consideration,8661.821264,0.1610979509,0.1362585974,12.35276825,787.0,255.54,No,No,213.6,41.0,0.52,Drama,Evening,Smart TV,4.0,No,0.46,Family,0.0,No Change,OTT_PLATFORM
SUB-08400,33.0,Female,3.25,EMEA,Debit Card,2.06,5.925,12.73,327.28,50.73,0,Yes,2.31,Football,No,4K,17.18,6.23,4.15,0.28,417.32,217.69,135.01,Football,single,Yes,No,Regular,Action,19.8,0.0,0.0,141.72,Low,No,email,Awareness,7167.07,0.05,0.06,15.22,4795.01,281.64,Yes,No,34.87,49.1,0.08,Drama,Late Night,Console,3.97,No,0.85,Family,0.03,Upgraded,OTT_PLATFORM
SUB-08401,53.0,Male,59.0,EMEA,PayPal,1.0,3.0,6.78,163.0,47.83,0,No,0.0,Not Applicable,No,SD,19.0,14.19,3.53,0.47,269.65,211.42,58.23,Football,single,Yes,No,Regular,Sports,15.610974751169495,0.0,10.0,92.0,Medium,Yes,PPC,Consideration,7087.78406,0.166727001,0.08602637298,11.43584711,3922.0,374.18,Yes,No,161.0,77.0,0.48,Comedy,Evening,Mobile,5.0,No,0.47,Basic,0.0,Upgraded,OTT_PLATFORM
SUB-08402,44.0,Female,36.0,LATAM,PayPal,0.0,10.0,8.3,138.0,60.44,0,Yes,10.0,Tennis,No,HDR,13.0,40.35,5.85,0.31,524.5,295.46,229.04,Football,single,Yes,No,Casual,RPG,9.825152353375287,0.0,14.0,90.0,Medium,Yes,email,Awareness,9567.678879,0.1506823241,0.07538557862,14.3378507,3106.0,145.57,No,No,58.3,44.0,0.04,Drama,Morning,Smart TV,3.0,No,0.87,Standard,0.0,No Change,OTT_PLATFORM
SUB-08403,44.0,Female,25.0,EMEA,Debit Card,5.0,3.0,15.25,184.0,38.06,0,No,0.0,Not Applicable,No,4K,17.0,81.37,3.18,0.53,1383.3,1110.67,272.63,Football,single,Yes,No,Regular,RPG,10.583191445192712,0.0,13.0,45.0,Medium,Yes,Email,Conversion,9038.83707,0.03904336274,0.03048202677,13.92541178,1117.0,184.85,Yes,No,176.9,59.0,0.31,Drama,Late Night,Tablet,4.0,No,0.7,Standard,0.0,No Change,OTT_PLATFORM
